aadhaar_like_id,household_id,annual_income,scheme_enrolled,district,bank_account,phone_number,registrations_per_aadhaar,bank_shared_count,phone_shared_count,fraud_label
647524935797,HH12052,65224,PM-KISAN,District_41,BA29665126,7881187070,1,1,1,0
317809066716,HH12224,24786,Pension,District_23,BA03352055,6362086610,1,1,1,0
196976565251,HH77642,68387,Food-Ration,District_20,BA25787058,9247465497,1,1,1,0
865136217920,HH34387,72054,Scholarship,District_9,BA71742750,6067297639,4,1,1,1
028617398205,HH87415,92652,MGNREGA,District_44,BA37231559,9332208801,1,1,1,0
330736000003,HH70969,56387,MGNREGA,District_13,BA27889945,9279874933,1,1,1,0
698681093569,HH32669,78234,Food-Ration,District_25,BA79290819,6818593258,1,1,1,0
249844459689,HH93721,67137,Scholarship,District_7,BA40413083,7397736055,1,1,1,0
362568310254,HH37115,57451,MGNREGA,District_7,BA21692439,7213842285,1,1,1,0
876294633241,HH87662,19882,Pension,District_33,BA76502937,7886203046,1,1,8,1
827993059777,HH55369,66651,MGNREGA,District_28,BA96250584,6460637694,1,1,1,0
512497607302,HH68998,92335,Scholarship,District_15,BA40267572,6746749536,1,1,1,0
256880767976,HH87507,41988,Pension,District_21,BA86703424,8342753427,1,1,1,0
921073480147,HH95692,63466,Scholarship,District_41,BA31846651,6277431697,1,1,1,0
658179143099,HH95738,67885,PM-KISAN,District_49,BA43563416,7263832885,4,1,1,1
732406805917,HH57809,103073,MGNREGA,District_2,BA74699142,7714750411,1,1,11,1
825499157419,HH99309,70903,Scholarship,District_26,BA28159296,7153494654,1,9,1,1
059129091824,HH13858,78642,Food-Ration,District_5,BA84854588,8448816417,1,1,9,1
040935741486,HH81684,69740,PM-KISAN,District_1,BA18959743,7014890085,1,1,1,0
583162478431,HH40025,55230,PM-KISAN,District_14,BA43326756,8055321494,1,1,1,0
159419170490,HH57813,35965,Scholarship,District_11,BA00087488,6113031597,1,1,1,0
898575959849,HH48910,61447,MGNREGA,District_49,BA68219134,7289586201,1,1,1,0
808235368745,HH85373,81800,PM-KISAN,District_6,BA15570886,9228834133,1,18,8,1
851647059222,HH61464,73692,PM-KISAN,District_36,BA63480942,7722998881,1,1,1,0
767960570243,HH13183,114385,Pension,District_32,BA05657750,9604896799,1,1,1,0
364108562579,HH19152,98375,MGNREGA,District_6,BA77144531,7636910815,1,1,9,1
649997673724,HH23446,107216,PM-KISAN,District_13,BA83017916,9574168005,1,1,1,0
485975956899,HH24398,9031,Food-Ration,District_8,BA93137461,8687320248,1,1,1,0
549968484350,HH43995,117380,Pension,District_29,BA67033651,9257271794,4,1,1,1
650236778451,HH57165,78004,MGNREGA,District_23,BA04579837,8820868153,1,1,1,0
947076604589,HH52008,82267,Food-Ration,District_36,BA94070786,7652248805,1,1,1,0
019266747903,HH73486,96880,Scholarship,District_31,BA43931564,7785939931,1,1,8,1
284318431271,HH67639,70639,PM-KISAN,District_31,BA30283816,6647166629,1,1,1,0
453102637937,HH72151,37888,Pension,District_41,BA57299142,7238310880,1,8,1,1
163264837328,HH58896,113422,Pension,District_38,BA72490739,7933215127,1,1,1,0
475819961598,HH45652,46953,PM-KISAN,District_47,BA35569231,6954274755,1,1,1,0
114542340465,HH34524,40428,Food-Ration,District_31,BA41230480,7967588334,1,5,1,1
394631282333,HH13768,62970,PM-KISAN,District_19,BA05877004,6040530665,1,1,1,0
977181651129,HH74754,58419,PM-KISAN,District_19,BA12005197,8221118997,1,1,1,0
517814156936,HH42639,70114,Scholarship,District_6,BA72982876,6201617509,1,1,1,0
354769514465,HH19917,67053,Pension,District_46,BA46509730,8895256519,1,1,1,0
150606038375,HH41240,110413,PM-KISAN,District_25,BA55843734,6705519737,1,1,1,0
038859954993,HH43727,83779,PM-KISAN,District_22,BA65714705,9988270013,1,5,1,1
338819271365,HH49485,44266,PM-KISAN,District_20,BA37014881,8371562304,4,1,6,1
131685222702,HH34296,48384,MGNREGA,District_33,BA24935834,6291368885,1,1,1,0
983666274480,HH66000,58354,MGNREGA,District_46,BA29547722,6129984852,1,1,1,0
879431268377,HH88034,58473,MGNREGA,District_6,BA90765227,9763429226,1,1,1,0
633898921858,HH97492,54557,Scholarship,District_7,BA04633717,9829320725,1,1,1,0
671916560119,HH39997,36947,PM-KISAN,District_48,BA06346751,6254704270,1,1,1,0
532210719813,HH50301,78712,MGNREGA,District_21,BA42203108,8803488548,1,1,1,0
006763075359,HH73565,56331,Pension,District_19,BA54339068,8951990866,1,1,8,1
500317801104,HH82281,41445,PM-KISAN,District_3,BA56405921,8801795257,1,1,1,0
931466769165,HH97581,84564,Scholarship,District_21,BA01523370,6697070061,1,1,1,0
050015160331,HH16868,95434,PM-KISAN,District_43,BA57095972,8514784360,4,1,7,1
008911081853,HH40400,62630,MGNREGA,District_46,BA59944203,7056921510,1,1,6,1
980590997873,HH47873,123444,PM-KISAN,District_13,BA10394698,9966837392,1,1,1,0
929988134556,HH99532,136465,Scholarship,District_24,BA48350305,7433583085,1,7,10,1
443518295542,HH61594,84906,PM-KISAN,District_24,BA89178027,8395716415,1,1,6,1
843899874522,HH44798,55935,PM-KISAN,District_44,BA76273276,6511347227,1,1,1,0
640629531708,HH25033,78068,Food-Ration,District_12,BA71518650,8775366898,1,1,1,0
572078142652,HH39758,33266,Scholarship,District_6,BA98131628,8077035180,1,1,1,0
851686157506,HH29853,43844,PM-KISAN,District_36,BA51003864,6104087461,1,15,1,1
468124810156,HH89964,19519,Scholarship,District_14,BA53385039,9218031618,4,1,1,1
764154402672,HH82760,51146,MGNREGA,District_14,BA55925078,6338152701,1,1,1,0
977057894916,HH24766,33024,MGNREGA,District_19,BA59165494,6043089138,1,1,1,0
110951873843,HH25677,88721,MGNREGA,District_41,BA11570441,8137225245,4,1,1,1
425419098576,HH14673,47525,MGNREGA,District_6,BA17342247,6148049226,1,1,1,0
850681384824,HH40138,78298,MGNREGA,District_30,BA96936141,7439756758,1,1,1,0
263330078782,HH91026,92437,Food-Ration,District_22,BA41472380,6003437387,1,1,1,0
520685148620,HH99436,105140,PM-KISAN,District_15,BA82683282,6387411924,1,1,1,0
754648682986,HH66476,59397,MGNREGA,District_4,BA81883813,9147934491,1,1,1,0
579238591290,HH11621,79319,MGNREGA,District_43,BA47867464,7595347872,1,1,1,0
682974444489,HH78925,80275,PM-KISAN,District_47,BA61157069,9130655523,1,1,10,1
968337549815,HH40389,108162,MGNREGA,District_36,BA81557123,9952740254,4,1,1,1
145386948976,HH46604,93506,Food-Ration,District_5,BA02389188,7748861929,1,1,1,0
254548122170,HH80556,109100,PM-KISAN,District_35,BA51185569,7963515783,1,1,1,0
175901650011,HH78566,20060,Food-Ration,District_34,BA75784974,8086598077,1,1,1,0
115116670764,HH92763,50071,MGNREGA,District_34,BA30223634,6691130305,1,1,1,0
391328314443,HH81301,100954,MGNREGA,District_19,BA20550584,9308546155,1,1,1,0
919710785486,HH43243,87421,Pension,District_22,BA58306403,9331480437,1,1,1,0
037092695372,HH13551,66248,Food-Ration,District_24,BA40383412,8494046474,1,1,1,0
082691658705,HH91454,55778,Food-Ration,District_30,BA21980469,9163423954,1,1,1,0
329373751540,HH99643,93660,Food-Ration,District_21,BA83107080,7941008437,1,1,1,0
248538088098,HH38205,10612,Pension,District_6,BA45833211,6829947251,1,1,1,0
772029984058,HH26501,93765,Food-Ration,District_32,BA66720553,9914360600,1,1,1,0
899729367561,HH48280,72720,Pension,District_48,BA58705613,9789186447,1,1,1,0
717499525612,HH15036,55334,Food-Ration,District_20,BA39682026,7361608799,1,1,1,0
943530611249,HH38866,85073,Food-Ration,District_33,BA72122474,9535769320,4,1,1,1
934846213447,HH35177,58418,PM-KISAN,District_29,BA77620977,6135694712,1,1,6,1
265472179589,HH87960,70870,Pension,District_14,BA51921565,6913775949,1,1,1,0
089532090046,HH41105,68612,Food-Ration,District_8,BA12353631,9393961169,1,1,1,0
329212527669,HH16000,92335,MGNREGA,District_42,BA26516094,6539799151,1,1,11,1
998207392237,HH70689,74775,PM-KISAN,District_17,BA88301123,7924970005,4,9,1,1
133321535702,HH23834,12726,MGNREGA,District_39,BA80531876,9902615993,1,1,10,1
064946922926,HH33033,28237,Pension,District_5,BA31471792,9926951669,4,1,1,1
941395394692,HH38724,37475,Food-Ration,District_10,BA74059219,7839588867,1,1,1,0
704963152238,HH87214,83696,Pension,District_36,BA90328004,6720988262,1,1,8,1
960834408932,HH11913,86705,Scholarship,District_14,BA28624594,7138006612,1,1,1,0
661817975205,HH66327,120110,Pension,District_32,BA70980879,6546873736,1,1,1,0
573814295959,HH21265,39567,MGNREGA,District_19,BA21272745,8667260232,1,4,1,1
843908490132,HH56492,109277,Pension,District_29,BA57761038,9018891305,1,1,1,0
128975689547,HH21268,11863,PM-KISAN,District_38,BA86946161,8303323266,1,1,18,1
829037754414,HH18102,70532,PM-KISAN,District_7,BA57001184,6960671759,1,1,1,0
960860265376,HH67795,77356,Pension,District_40,BA94736437,9703553153,1,1,1,0
361859670104,HH19996,77247,PM-KISAN,District_43,BA61873337,9143763645,1,1,1,0
735686217944,HH98428,60712,Food-Ration,District_30,BA76196765,6903958908,1,1,1,0
472426910424,HH70067,73536,PM-KISAN,District_9,BA93016936,8781585301,4,1,1,1
829852304930,HH65113,32943,Scholarship,District_22,BA15430910,9098136099,1,1,1,0
634533841836,HH19401,95954,Scholarship,District_12,BA15349360,9549621536,1,1,1,0
967255920240,HH60789,77493,Scholarship,District_30,BA60652597,7840675472,1,1,1,0
958771073334,HH82883,80867,PM-KISAN,District_38,BA59364001,7011707976,1,1,1,0
077463535423,HH80562,61629,PM-KISAN,District_8,BA54510134,8411203268,1,1,7,1
180764078746,HH99166,60160,Food-Ration,District_29,BA39165261,6858594737,4,1,1,1
531854019544,HH43784,85741,Pension,District_16,BA40940903,7915244294,1,1,9,1
296188125999,HH76550,117699,Scholarship,District_33,BA52926877,7856954469,1,5,1,1
124555964720,HH60433,28191,PM-KISAN,District_14,BA04261769,9270245310,1,1,15,1
946542473197,HH19962,26677,Pension,District_9,BA53335083,6449762999,1,1,1,0
639893002619,HH56435,77986,Food-Ration,District_23,BA41191899,6323105110,1,1,1,0
302329781450,HH78224,60033,Scholarship,District_1,BA34570674,7719439869,1,1,1,0
723468015479,HH46575,73723,Pension,District_48,BA64664994,6370512671,1,1,1,0
609728528620,HH19896,69286,Scholarship,District_37,BA51350034,7410303541,1,1,1,0
580127945258,HH62370,88660,Pension,District_30,BA51030035,7542526718,4,1,1,1
817204416145,HH96762,61415,Scholarship,District_44,BA52532035,7493541970,1,1,1,0
776564234751,HH36773,33753,MGNREGA,District_39,BA81111230,8569287397,1,1,1,0
116342433536,HH74404,56904,Food-Ration,District_42,BA34828529,8289678070,1,1,1,0
624684102229,HH71920,65186,MGNREGA,District_33,BA16657606,8075259102,1,1,1,0
049889764908,HH65489,32350,Scholarship,District_49,BA17036230,8073183349,1,1,1,0
945697241832,HH44882,68894,Pension,District_20,BA68853764,9624806886,1,1,10,1
361023370970,HH66408,71822,Scholarship,District_4,BA69528373,7803350581,1,6,1,1
588343036300,HH11985,59265,MGNREGA,District_36,BA12323682,6898103398,1,1,1,0
486057305355,HH22968,76276,MGNREGA,District_41,BA06394948,8048324635,1,4,1,1
221457333010,HH66268,21571,Pension,District_15,BA41256143,8209791392,1,1,1,0
999582200388,HH63679,41404,Food-Ration,District_30,BA91181466,6116586376,1,1,1,0
569040504748,HH38681,35719,PM-KISAN,District_9,BA77120769,9913502699,1,1,9,1
663205653195,HH44488,96395,PM-KISAN,District_17,BA66351018,9306988719,1,1,1,0
143050128784,HH69050,139184,Pension,District_46,BA21413855,8200343053,1,1,1,0
689476604215,HH60347,43575,Scholarship,District_29,BA97967409,9583237537,1,5,1,1
834468614243,HH26841,62942,Scholarship,District_47,BA85520186,7176686155,1,1,1,0
586458792761,HH96475,49197,Scholarship,District_34,BA46073934,9877813767,1,1,10,1
030752713480,HH39444,76636,PM-KISAN,District_9,BA92520676,7633717663,1,7,1,1
359519267062,HH29371,51747,Food-Ration,District_14,BA03913682,6304837741,1,1,1,0
318412141554,HH19684,78483,MGNREGA,District_35,BA27526135,7837782812,1,1,1,0
172266425990,HH70117,89950,Pension,District_15,BA47993841,9192804984,1,1,1,0
771407181616,HH19879,33285,MGNREGA,District_50,BA44675604,8021973746,1,1,9,1
518491882692,HH53388,78145,Scholarship,District_40,BA92242220,6642857214,1,1,1,0
069222669445,HH51498,16178,Pension,District_40,BA53311608,9185498663,1,9,1,1
384376178257,HH88894,62303,PM-KISAN,District_35,BA40413990,8169469584,1,1,1,0
783199220856,HH23949,60289,MGNREGA,District_24,BA67263861,8657241282,1,1,1,0
557458362131,HH46339,63125,PM-KISAN,District_17,BA07593365,6297162183,3,1,1,1
704722776742,HH36585,60638,Pension,District_21,BA43827971,8473745642,1,1,1,0
363768480345,HH20589,55152,MGNREGA,District_8,BA32497573,6214845593,1,5,1,1
466106254857,HH77561,62026,Food-Ration,District_21,BA82849963,8314478441,1,8,1,1
594348645257,HH12835,77144,Pension,District_14,BA25635251,8724550562,1,1,1,0
640258864870,HH93441,77987,MGNREGA,District_30,BA89008806,8574490074,1,1,10,1
966809761379,HH29565,73455,PM-KISAN,District_7,BA74101505,8791743215,1,1,1,0
609844144115,HH71907,52792,Pension,District_10,BA49593813,7965455300,1,1,1,0
817969938009,HH81266,102410,Food-Ration,District_9,BA74561052,6324716877,1,1,12,1
599336293640,HH54983,115760,PM-KISAN,District_37,BA31659460,9678928362,1,1,1,0
264122956247,HH98946,31347,Pension,District_13,BA83767256,8472580548,1,1,11,1
080832912234,HH57541,74928,MGNREGA,District_48,BA36722196,6378978305,1,1,1,0
004513257925,HH47745,55955,Food-Ration,District_18,BA84934976,8238674564,1,1,1,0
873450080995,HH59522,97767,Scholarship,District_26,BA22895682,7235699995,1,5,1,1
474896121563,HH25703,69622,PM-KISAN,District_39,BA10060623,6437388574,1,1,1,0
565426238753,HH92124,71595,Scholarship,District_20,BA58257303,7258780687,1,1,1,0
341005440025,HH42242,84849,PM-KISAN,District_3,BA16578458,6842686112,1,1,1,0
487782552650,HH45392,61073,Food-Ration,District_29,BA32751308,6872430155,1,1,1,0
532297808654,HH82973,120324,Food-Ration,District_29,BA13663274,8936920778,4,1,1,1
833194733930,HH68407,85292,Pension,District_2,BA67969424,8666301126,1,1,1,0
556398198637,HH29436,97948,Scholarship,District_16,BA82022219,6768619117,1,1,1,0
968406402740,HH17723,63383,MGNREGA,District_36,BA47004486,7083020166,1,9,1,1
414810004377,HH10824,66314,Pension,District_26,BA54764428,8271622022,1,1,1,0
783391332218,HH11733,94348,PM-KISAN,District_32,BA84248493,9345364043,1,1,1,0
013226156633,HH84967,91335,Scholarship,District_37,BA78492244,9288452626,1,1,6,1
396152476597,HH36904,32539,MGNREGA,District_20,BA11177417,6110492838,1,1,1,0
251964275321,HH25481,73828,Food-Ration,District_8,BA00781781,7202536539,1,6,1,1
993680958299,HH20772,84215,PM-KISAN,District_20,BA27344547,9312256928,1,1,1,0
973823066713,HH10851,66090,Pension,District_20,BA66234977,6860484865,4,14,1,1
322852021832,HH81332,81367,Scholarship,District_10,BA24155947,9723985218,1,1,1,0
648222374063,HH53989,67360,Pension,District_47,BA16668504,7186957010,1,1,1,0
061044855223,HH39384,5000,PM-KISAN,District_10,BA05432174,8823413323,1,1,1,0
233042270504,HH11400,30673,PM-KISAN,District_32,BA48316243,8479607781,1,1,1,0
495103718630,HH66107,99249,PM-KISAN,District_7,BA24067880,9119220077,1,7,1,1
153689740901,HH99562,59603,Food-Ration,District_21,BA75359389,7852785292,1,1,11,1
103958111141,HH46218,75690,Food-Ration,District_18,BA68023100,9693663164,1,1,5,1
584524360156,HH43922,69890,Scholarship,District_32,BA76063948,8034427713,1,1,1,0
730666700747,HH31089,45241,MGNREGA,District_7,BA27895010,7268185095,1,1,1,0
210041320563,HH12464,55987,PM-KISAN,District_15,BA88911175,8239081471,1,1,1,0
054051121691,HH51015,79868,Food-Ration,District_23,BA64458137,7492121604,1,1,1,0
287667415512,HH51357,82929,PM-KISAN,District_24,BA78291085,7033945820,1,1,1,0
844738299315,HH63547,135652,PM-KISAN,District_46,BA40043066,9024740448,4,1,1,1
855395490303,HH92969,55667,Pension,District_12,BA48856976,6515037564,1,1,1,0
813308322449,HH54334,120119,Scholarship,District_45,BA83541335,6597129288,1,1,1,0
451370759996,HH89125,44187,MGNREGA,District_24,BA94757299,9937377994,1,1,1,0
736686393124,HH73054,84658,MGNREGA,District_49,BA30751880,7600435208,1,1,9,1
338479966798,HH62886,75336,PM-KISAN,District_38,BA08645398,9789753641,1,1,1,0
891434024753,HH34695,66224,PM-KISAN,District_34,BA79191564,9378395056,1,1,1,0
920166459139,HH28069,69830,PM-KISAN,District_43,BA92878871,9401452273,1,1,1,0
933911468551,HH55997,51321,Food-Ration,District_31,BA54039329,7324552357,4,1,1,1
591255541848,HH84041,97117,PM-KISAN,District_33,BA00710253,9518954750,1,1,1,0
987485283765,HH30380,44721,MGNREGA,District_44,BA48949849,6315731741,1,1,1,0
632483595188,HH54701,79525,Pension,District_4,BA34050417,8570676221,1,1,5,1
688934523311,HH75185,92675,MGNREGA,District_40,BA43150270,8646838312,1,1,1,0
271896488516,HH40759,111526,Pension,District_36,BA31366167,8282484041,1,1,1,0
264463676348,HH37847,99153,Scholarship,District_12,BA69904708,6925159855,1,1,1,0
200706721999,HH96296,87172,Scholarship,District_45,BA45250998,9593823492,1,1,1,0
229863805080,HH20063,50868,MGNREGA,District_24,BA90100282,6229753582,1,1,1,0
474906887843,HH89263,46426,Pension,District_27,BA81421620,8808842078,1,5,1,1
286743672536,HH55799,35842,PM-KISAN,District_30,BA62969867,8205849340,1,1,1,0
355898329480,HH22235,32972,MGNREGA,District_23,BA10752980,6146709367,1,1,7,1
332211984295,HH19642,69957,PM-KISAN,District_26,BA09528169,8359555440,1,1,1,0
055397990990,HH26044,48177,MGNREGA,District_49,BA19065802,8845846338,1,1,1,0
563531173556,HH71638,105976,PM-KISAN,District_22,BA06248459,6595614955,1,6,7,1
764428447247,HH59141,52631,MGNREGA,District_13,BA99931996,7467659150,1,1,1,0
127324604815,HH42709,72827,Scholarship,District_20,BA69817216,8563873014,1,1,1,0
719580374981,HH65310,62060,Pension,District_25,BA70232862,7099497868,1,1,1,0
337092244656,HH50254,27884,Pension,District_40,BA23923307,6927231922,1,1,1,0
162194035942,HH68225,102683,Pension,District_50,BA52502560,7108812858,1,1,1,0
473243682787,HH73881,90864,Scholarship,District_10,BA11813358,8289754296,1,1,1,0
554072197864,HH13134,94315,PM-KISAN,District_11,BA13536522,9916784938,1,1,1,0
717132882588,HH64165,87848,Pension,District_47,BA19163444,6351405174,1,1,1,0
980953544746,HH20982,47215,MGNREGA,District_14,BA23916016,8449703778,1,1,1,0
122310641114,HH65088,47798,Food-Ration,District_8,BA69968511,8120643816,1,1,1,0
870713208590,HH25278,83559,Food-Ration,District_29,BA20927465,6807465478,1,1,1,0
010091923580,HH74695,116287,MGNREGA,District_24,BA95716299,9969293707,1,1,1,0
907590976318,HH56919,81579,Scholarship,District_36,BA52154866,9577072319,1,1,1,0
799907003661,HH17102,99354,MGNREGA,District_32,BA28614318,8826612408,1,1,1,0
755469170552,HH34421,54223,Food-Ration,District_1,BA97475618,9598768153,1,1,1,0
022780933498,HH62153,102935,PM-KISAN,District_42,BA19244517,7077114368,4,1,1,1
872423670827,HH54404,57415,Pension,District_23,BA11462940,7072729550,1,1,1,0
148553343930,HH26162,77204,MGNREGA,District_46,BA73770558,6969151728,1,1,1,0
417552602641,HH63758,59015,PM-KISAN,District_21,BA15682875,6406144427,1,1,1,0
578435950780,HH81504,96674,Scholarship,District_44,BA83496038,6740146544,1,1,1,0
608552066700,HH86677,97082,Pension,District_4,BA95802231,7926046565,1,1,1,0
051552599616,HH45053,25696,Scholarship,District_37,BA80323725,8455050346,1,1,1,0
606702915863,HH54977,109758,PM-KISAN,District_15,BA06614244,6440826988,1,1,7,1
331870986304,HH34649,141292,Scholarship,District_47,BA95094750,9912274124,1,8,1,1
661110020359,HH82833,59340,PM-KISAN,District_4,BA18413568,6951857730,1,1,1,0
654938201291,HH88407,66195,Scholarship,District_33,BA73862123,8906182667,1,1,5,1
588713404759,HH75720,107182,PM-KISAN,District_3,BA14895210,9741919778,1,7,1,1
199110335765,HH28851,72003,Scholarship,District_33,BA73808322,6754450295,1,1,1,0
130234922493,HH81172,69880,MGNREGA,District_25,BA04987287,8012224252,1,5,1,1
448568240863,HH17125,126909,Pension,District_29,BA08918198,9356289127,4,1,1,1
306047117490,HH37848,29371,MGNREGA,District_19,BA84048022,7016882268,1,7,1,1
087054141899,HH89974,46331,Food-Ration,District_17,BA03281101,8094556402,4,1,1,1
273310329383,HH92784,82534,Food-Ration,District_17,BA85282750,7745446144,1,1,1,0
995035879947,HH39148,21413,Scholarship,District_3,BA25720000,7068796276,1,1,1,0
714886033641,HH24960,58809,MGNREGA,District_25,BA20570788,6910604862,1,1,1,0
508991773885,HH46790,58535,Scholarship,District_11,BA25280581,6770307883,1,1,1,0
212177710930,HH39701,98853,PM-KISAN,District_14,BA83182079,6397630938,1,1,1,0
000365291588,HH27532,90785,Food-Ration,District_48,BA13537006,9141099928,1,1,1,0
000710457532,HH15048,19503,PM-KISAN,District_36,BA71076209,6018426192,1,1,1,0
469293491122,HH93968,49206,PM-KISAN,District_8,BA25969149,6841083366,1,1,1,0
768016556402,HH82623,49298,Scholarship,District_43,BA49193297,6588918469,1,1,1,0
030308884201,HH31851,63502,Scholarship,District_25,BA47217108,6811027416,1,1,1,0
128724612013,HH22987,37073,Pension,District_28,BA36332171,8341507608,1,1,1,0
594916295907,HH50069,83549,PM-KISAN,District_27,BA09079615,9290327002,1,1,1,0
324843425588,HH33192,49174,MGNREGA,District_17,BA28642344,9052096979,1,1,1,0
391256647759,HH12067,87658,Scholarship,District_28,BA83895436,6073536809,1,1,1,0
740169070770,HH19591,69914,Pension,District_23,BA56473340,6365880200,1,1,6,1
329677222281,HH78165,40807,Scholarship,District_32,BA03688979,7267937333,1,1,1,0
993320085018,HH39964,111648,PM-KISAN,District_14,BA08791370,8733857337,1,1,1,0
454285116130,HH71730,261633,MGNREGA,District_27,BA27619863,9363384029,1,1,1,1
473255742622,HH28140,78710,MGNREGA,District_6,BA38566363,6011941564,1,1,1,0
192429550270,HH30102,62823,Scholarship,District_21,BA01968972,6085991128,1,1,1,0
007977923330,HH88542,38311,Scholarship,District_16,BA23230021,7551902861,1,1,8,1
708231233720,HH24688,102133,PM-KISAN,District_21,BA20712388,9399875275,1,1,1,0
385896883400,HH74355,94679,PM-KISAN,District_27,BA92009813,7617246783,1,8,1,1
112362906506,HH40732,45580,Pension,District_37,BA08286507,8380998863,1,1,1,0
236503851711,HH54086,49395,MGNREGA,District_21,BA29652340,9378636455,1,7,9,1
565404691097,HH42589,83707,Pension,District_21,BA11694267,7053102136,1,1,1,0
069107545663,HH41066,56613,Scholarship,District_22,BA46429094,7304933402,1,1,1,0
752783398088,HH93901,51229,Scholarship,District_39,BA70930558,9877813767,1,1,10,1
234401756880,HH75654,38783,Food-Ration,District_49,BA56930837,6785664818,1,1,7,1
471097991809,HH97502,39749,MGNREGA,District_35,BA46210922,9707614573,1,1,1,0
207186499498,HH56593,48398,Pension,District_46,BA27322626,9586335304,1,8,1,1
029068185672,HH95936,97180,PM-KISAN,District_1,BA62748075,9033884650,1,1,1,0
004187790813,HH56660,17363,MGNREGA,District_46,BA43638288,8990300486,1,1,1,0
861119837836,HH38802,83004,Food-Ration,District_37,BA18865644,7884370387,1,1,1,0
646067298622,HH87758,77738,Food-Ration,District_37,BA74705353,9527334475,1,1,1,0
529606175875,HH25360,99050,Scholarship,District_8,BA57591717,9465144267,1,1,1,0
170113297456,HH17668,77711,MGNREGA,District_22,BA77404233,8441174034,1,1,1,0
946319844175,HH75999,58634,Scholarship,District_25,BA71325721,8390179913,1,1,8,1
531887518188,HH13401,45540,Pension,District_7,BA25015133,8869606281,1,6,1,1
904588675150,HH96588,99712,PM-KISAN,District_36,BA79035651,7287503550,1,7,1,1
984353282198,HH37355,84908,MGNREGA,District_1,BA22958134,6196456502,1,1,1,0
828557079689,HH13064,55205,Food-Ration,District_14,BA69363552,6482531035,1,1,10,1
242705475008,HH58186,97267,MGNREGA,District_19,BA11847199,9292669857,1,1,1,0
652838633290,HH47816,56623,Food-Ration,District_40,BA76165696,7924188454,4,1,1,1
344213953027,HH34601,69971,MGNREGA,District_36,BA52258039,9130862736,1,1,1,0
110958563696,HH31050,51865,Pension,District_27,BA32674434,6109802453,1,1,1,0
261926919797,HH77283,86015,Food-Ration,District_30,BA48152887,6793128889,1,1,1,0
364045256805,HH99092,40174,MGNREGA,District_35,BA36257436,9514394873,1,1,7,1
708755313735,HH21750,61042,Scholarship,District_41,BA33057168,6553273484,1,1,1,0
732082850182,HH39174,50363,PM-KISAN,District_10,BA96250095,8007248301,1,1,1,0
631564959619,HH25236,77911,Pension,District_10,BA49193240,8633563698,1,1,1,0
399263254421,HH19351,81654,Pension,District_2,BA44352721,8960902051,1,1,1,0
442164434235,HH57879,36875,MGNREGA,District_3,BA54373974,9413731549,1,1,1,0
662311908880,HH43737,82192,Scholarship,District_20,BA10878401,8289570728,1,1,1,0
860694589335,HH55243,25698,PM-KISAN,District_17,BA09624558,8930990991,1,1,1,0
824243289272,HH49311,135759,MGNREGA,District_30,BA89582613,9986241324,1,1,1,0
037267702832,HH73577,54655,PM-KISAN,District_50,BA70114533,7654084589,1,7,1,1
467418116196,HH37543,101477,Scholarship,District_21,BA62602934,8167274685,1,1,1,0
703690769268,HH55444,76034,MGNREGA,District_37,BA41590749,7486506582,1,1,10,1
978532392049,HH66420,77253,Pension,District_18,BA88761219,7725363761,1,1,1,0
643933678213,HH61357,35017,Food-Ration,District_46,BA58368648,9203677574,1,1,1,0
060762909700,HH91823,95303,PM-KISAN,District_3,BA17810043,9323151207,1,1,1,0
125397834647,HH54264,71459,Food-Ration,District_21,BA33462409,6373005538,1,5,1,1
426126204831,HH81528,84104,MGNREGA,District_9,BA09191998,8396550868,3,1,1,1
033615541017,HH47779,67278,MGNREGA,District_45,BA13048090,6377527407,1,1,1,0
307903176967,HH58359,73901,Food-Ration,District_35,BA34678576,9356051316,1,1,1,0
143914047803,HH94459,43384,MGNREGA,District_2,BA21037218,9902763914,1,1,1,0
502009858344,HH30293,65413,Scholarship,District_29,BA11860786,6721470689,1,1,10,1
288200877630,HH82793,57403,PM-KISAN,District_48,BA07577554,9959514295,1,1,8,1
598905996305,HH90607,48832,Food-Ration,District_28,BA84673898,9058154023,1,1,1,0
038517707776,HH12745,74035,PM-KISAN,District_50,BA24439520,9641390131,1,1,1,0
399424472584,HH79194,80901,PM-KISAN,District_27,BA82041634,7983399316,1,1,1,0
303472187657,HH45271,77523,PM-KISAN,District_16,BA36599578,9110113161,1,7,6,1
768561649800,HH36405,66932,MGNREGA,District_16,BA62514301,7379459135,1,1,1,0
554172305328,HH80807,82333,Food-Ration,District_28,BA70906942,7500673695,1,1,1,0
619035972996,HH52689,77264,Pension,District_7,BA46754921,7941200760,1,1,1,0
444430153303,HH49095,72925,PM-KISAN,District_47,BA74078206,7281643284,1,1,1,0
245904002942,HH83664,74984,PM-KISAN,District_29,BA50193018,8659544032,1,7,1,1
646296822060,HH12585,105490,Pension,District_47,BA55577903,7189610488,1,6,1,1
881058557479,HH54055,33847,Food-Ration,District_33,BA86126763,8671830006,1,1,1,0
393352159743,HH79313,60442,Pension,District_29,BA78807096,6517399961,1,1,1,0
992940441648,HH58013,80145,PM-KISAN,District_22,BA89747425,7923177874,1,1,1,0
964923276932,HH60396,22517,PM-KISAN,District_43,BA44973442,8502141688,1,1,1,0
